case,frame_file,full_file_path,groundtruth,gpt_response,original_response,timestamp
extraction_results.csv,row52_bipolar_forceps.png,/Volumes/TVault2/datasets/sugvu24/extracted_frames/case_022/row52_bipolar_forceps.png,bipolar forceps,Large SutureCut Needle Driver,"{
  ""instruments"": [
    ""Large SutureCut Needle Driver""
  ]
}",2025-04-05 14:27:05
extraction_results.csv,row53_monopolar_curved_scissors.png,/Volumes/TVault2/datasets/sugvu24/extracted_frames/case_022/row53_monopolar_curved_scissors.png,monopolar curved scissors,,"{
  ""instruments"": []
}",2025-04-05 14:27:14
extraction_results.csv,row54_cadiere_forceps.png,/Volumes/TVault2/datasets/sugvu24/extracted_frames/case_022/row54_cadiere_forceps.png,cadiere forceps,"Cadiere Forceps, Monopolar Curved Scissors","{
  ""instruments"": [
    ""Cadiere Forceps"",
    ""Monopolar Curved Scissors""
  ]
}",2025-04-05 14:27:23
extraction_results.csv,row55_monopolar_curved_scissors.png,/Volumes/TVault2/datasets/sugvu24/extracted_frames/case_022/row55_monopolar_curved_scissors.png,monopolar curved scissors,"Cadiere Forceps, Monopolar Curved Scissors","```json
{
  ""instruments"": [
    ""Cadiere Forceps"",
    ""Monopolar Curved Scissors""
  ]
}
```",2025-04-05 14:27:34
extraction_results.csv,row59_clip_applier.png,/Volumes/TVault2/datasets/sugvu24/extracted_frames/case_022/row59_clip_applier.png,clip applier ,Error parsing JSON response,I'm unable to identify the tool in this image.,2025-04-05 14:27:43
extraction_results.csv,row60_clip_applier.png,/Volumes/TVault2/datasets/sugvu24/extracted_frames/case_022/row60_clip_applier.png,clip applier ,"Cadiere Forceps, Maryland Bipolar Forceps","```json
{
  ""instruments"": [
    ""Cadiere Forceps"",
    ""Maryland Bipolar Forceps""
  ]
}
```",2025-04-05 14:27:52
extraction_results.csv,row61_clip_applier.png,/Volumes/TVault2/datasets/sugvu24/extracted_frames/case_022/row61_clip_applier.png,clip applier ,Large Clip Applier,"{
  ""instruments"": [
    ""Large Clip Applier""
  ]
}",2025-04-05 14:28:01
extraction_results.csv,row62_clip_applier.png,/Volumes/TVault2/datasets/sugvu24/extracted_frames/case_022/row62_clip_applier.png,clip applier ,Maryland Bipolar Forceps,"{
  ""instruments"": [
    ""Maryland Bipolar Forceps""
  ]
}",2025-04-05 14:28:09
extraction_results.csv,row63_clip_applier.png,/Volumes/TVault2/datasets/sugvu24/extracted_frames/case_022/row63_clip_applier.png,clip applier ,Large Clip Applier,"{
  ""instruments"": [
    ""Large Clip Applier""
  ]
}",2025-04-05 14:28:18
extraction_results.csv,row64_clip_applier.png,/Volumes/TVault2/datasets/sugvu24/extracted_frames/case_022/row64_clip_applier.png,clip applier ,"Cadiere Forceps, Maryland Bipolar Forceps","{
  ""instruments"": [
    ""Cadiere Forceps"",
    ""Maryland Bipolar Forceps""
  ]
}",2025-04-05 14:28:27
extraction_results.csv,row65_monopolar_curved_scissors.png,/Volumes/TVault2/datasets/sugvu24/extracted_frames/case_022/row65_monopolar_curved_scissors.png,monopolar curved scissors,,"{
  ""instruments"": []
}",2025-04-05 14:28:36
extraction_results.csv,row66_vessel_sealer.png,/Volumes/TVault2/datasets/sugvu24/extracted_frames/case_022/row66_vessel_sealer.png,vessel sealer,"Cadier Forceps, Maryland Bipolar Forceps","{
  ""instruments"": [
    ""Cadier Forceps"",
    ""Maryland Bipolar Forceps""
  ]
}",2025-04-05 14:28:46
extraction_results.csv,row67_cadiere_forceps.png,/Volumes/TVault2/datasets/sugvu24/extracted_frames/case_022/row67_cadiere_forceps.png,cadiere forceps,"Large Needle Driver, Mega SutureCut Needle Driver, ProGrasp Forceps","{
  ""instruments"": [
    ""Large Needle Driver"",
    ""Mega SutureCut Needle Driver"",
    ""ProGrasp Forceps""
  ]
}",2025-04-05 14:28:55
extraction_results.csv,row68_bipolar_forceps.png,/Volumes/TVault2/datasets/sugvu24/extracted_frames/case_022/row68_bipolar_forceps.png,bipolar forceps,"Large Needle Driver, Mega SutureCut Needle Driver, ProGrasp Forceps","{
  ""instruments"": [
    ""Large Needle Driver"",
    ""Mega SutureCut Needle Driver"",
    ""ProGrasp Forceps""
  ]
}",2025-04-05 14:29:03
extraction_results.csv,row69_bipolar_forceps.png,/Volumes/TVault2/datasets/sugvu24/extracted_frames/case_022/row69_bipolar_forceps.png,bipolar forceps,"Large Needle Driver, Mega SutureCut Needle Driver, ProGrasp Forceps","{
  ""instruments"": [
    ""Large Needle Driver"",
    ""Mega SutureCut Needle Driver"",
    ""ProGrasp Forceps""
  ]
}",2025-04-05 14:29:11
extraction_results.csv,row70_nancamera_in.png,/Volumes/TVault2/datasets/sugvu24/extracted_frames/case_022/row70_nancamera_in.png,nan(camera in),"Large Needle Driver, Mega Suturecut Needle Driver, Prograsp Forceps","{
  ""instruments"": [
    ""Large Needle Driver"",
    ""Mega Suturecut Needle Driver"",
    ""Prograsp Forceps""
  ]
}",2025-04-05 14:29:19
extraction_results.csv,row71_vessel_sealer.png,/Volumes/TVault2/datasets/sugvu24/extracted_frames/case_022/row71_vessel_sealer.png,vessel sealer,"Large Needle Driver, Mega SutureCut Needle Driver, ProGrasp Forceps","{
  ""instruments"": [
    ""Large Needle Driver"",
    ""Mega SutureCut Needle Driver"",
    ""ProGrasp Forceps""
  ]
}",2025-04-05 14:29:29
extraction_results.csv,row72_nancamera_in.png,/Volumes/TVault2/datasets/sugvu24/extracted_frames/case_022/row72_nancamera_in.png,nan(camera in),"Mega Needle Driver, Mega SutureCut Needle Driver","{
  ""instruments"": [
    ""Mega Needle Driver"",
    ""Mega SutureCut Needle Driver""
  ]
}",2025-04-05 14:29:37
extraction_results.csv,row85_needle_driver.png,/Volumes/TVault2/datasets/sugvu24/extracted_frames/case_022/row85_needle_driver.png,needle driver,"Large Needle Driver, Mega SutureCut Needle Driver, ProGrasp Forceps","{
  ""instruments"": [
    ""Large Needle Driver"",
    ""Mega SutureCut Needle Driver"",
    ""ProGrasp Forceps""
  ]
}",2025-04-05 14:29:45
extraction_results.csv,row86_needle_driver.png,/Volumes/TVault2/datasets/sugvu24/extracted_frames/case_022/row86_needle_driver.png,needle driver,"Large Needle Driver, Mega SutureCut Needle Driver, ProGrasp Forceps","{
  ""instruments"": [
    ""Large Needle Driver"",
    ""Mega SutureCut Needle Driver"",
    ""ProGrasp Forceps""
  ]
}",2025-04-05 14:29:54
extraction_results.csv,row87_needle_driver.png,/Volumes/TVault2/datasets/sugvu24/extracted_frames/case_022/row87_needle_driver.png,needle driver,"Large Needle Driver, Mega SutureCut Needle Driver, ProGrasp Forceps","{
  ""instruments"": [
    ""Large Needle Driver"",
    ""Mega SutureCut Needle Driver"",
    ""ProGrasp Forceps""
  ]
}",2025-04-05 14:30:02
extraction_results.csv,row88_nancamera_in.png,/Volumes/TVault2/datasets/sugvu24/extracted_frames/case_022/row88_nancamera_in.png,nan(camera in),"Large Needle Driver, Mega SutureCut Needle Driver, ProGrasp Forceps","{
  ""instruments"": [
    ""Large Needle Driver"",
    ""Mega SutureCut Needle Driver"",
    ""ProGrasp Forceps""
  ]
}",2025-04-05 14:30:11
extraction_results.csv,row89_nancamera_in.png,/Volumes/TVault2/datasets/sugvu24/extracted_frames/case_022/row89_nancamera_in.png,nan(camera in),"Large Needle Driver, ProGrasp Forceps","{
  ""instruments"": [
    ""Large Needle Driver"",
    ""ProGrasp Forceps""
  ]
}",2025-04-05 14:30:19
extraction_results.csv,row90_needle_driver.png,/Volumes/TVault2/datasets/sugvu24/extracted_frames/case_022/row90_needle_driver.png,needle driver,"Large Needle Driver, Mega SutureCut Needle Driver, ProGrasp Forceps","```json
{
  ""instruments"": [
    ""Large Needle Driver"",
    ""Mega SutureCut Needle Driver"",
    ""ProGrasp Forceps""
  ]
}
```",2025-04-05 14:30:29
extraction_results.csv,row91_prograsp_forceps.png,/Volumes/TVault2/datasets/sugvu24/extracted_frames/case_022/row91_prograsp_forceps.png,prograsp forceps,"Large Needle Driver, Mega SutureCut Needle Driver","```json
{
  ""instruments"": [
    ""Large Needle Driver"",
    ""Mega SutureCut Needle Driver""
  ]
}
```",2025-04-05 14:30:37
extraction_results.csv,row92_prograsp_forceps.png,/Volumes/TVault2/datasets/sugvu24/extracted_frames/case_022/row92_prograsp_forceps.png,prograsp forceps,"Large Needle Driver, Mega SutureCut Needle Driver, ProGrasp Forceps","```json
{
  ""instruments"": [
    ""Large Needle Driver"",
    ""Mega SutureCut Needle Driver"",
    ""ProGrasp Forceps""
  ]
}
```",2025-04-05 14:30:46
extraction_results.csv,row0_needle_driver.png,/Volumes/TVault2/datasets/sugvu24/extracted_frames/case_023/row0_needle_driver.png,needle driver,"Large Needle Driver, Large SutureCut Needle Driver","{
  ""instruments"": [
    ""Large Needle Driver"",
    ""Large SutureCut Needle Driver""
  ]
}",2025-04-05 14:30:57
extraction_results.csv,row1_needle_driver.png,/Volumes/TVault2/datasets/sugvu24/extracted_frames/case_023/row1_needle_driver.png,needle driver,"Large Needle Driver, Large SutureCut Needle Driver","{
  ""instruments"": [
    ""Large Needle Driver"",
    ""Large SutureCut Needle Driver""
  ]
}",2025-04-05 14:31:06
extraction_results.csv,row2_monopolar_curved_scissors.png,/Volumes/TVault2/datasets/sugvu24/extracted_frames/case_023/row2_monopolar_curved_scissors.png,monopolar curved scissors,Laparoscopic Cautery Instrument,"```json
{
  ""instruments"": [
    ""Laparoscopic Cautery Instrument""
  ]
}
```",2025-04-05 14:31:16
extraction_results.csv,row3_bipolar_forceps.png,/Volumes/TVault2/datasets/sugvu24/extracted_frames/case_023/row3_bipolar_forceps.png,bipolar forceps,"Maryland Bipolar Forceps, Monopolar Curved Scissors, Cadiere Forceps","{
  ""instruments"": [
    ""Maryland Bipolar Forceps"",
    ""Monopolar Curved Scissors"",
    ""Cadiere Forceps""
  ]
}",2025-04-05 14:31:25
extraction_results.csv,row4_bipolar_forceps.png,/Volumes/TVault2/datasets/sugvu24/extracted_frames/case_023/row4_bipolar_forceps.png,bipolar forceps,"Maryland Bipolar Forceps, Monopolar Curved Scissors, Cadiere Forceps","{
  ""instruments"": [
    ""Maryland Bipolar Forceps"",
    ""Monopolar Curved Scissors"",
    ""Cadiere Forceps""
  ]
}",2025-04-05 14:31:34
extraction_results.csv,row5_grasping_retractor.png,/Volumes/TVault2/datasets/sugvu24/extracted_frames/case_023/row5_grasping_retractor.png,grasping retractor,"Maryland Bipolar Forceps, Monopolar Curved Scissors, Small Grasping Retractor","```json
{
  ""instruments"": [
    ""Maryland Bipolar Forceps"",
    ""Monopolar Curved Scissors"",
    ""Small Grasping Retractor""
  ]
}
```",2025-04-05 14:31:42
extraction_results.csv,row6_grasping_retractor.png,/Volumes/TVault2/datasets/sugvu24/extracted_frames/case_023/row6_grasping_retractor.png,grasping retractor,"Maryland Bipolar Forceps, Monopolar Curved Scissors, Small Grasping Retractor","{
  ""instruments"": [
    ""Maryland Bipolar Forceps"",
    ""Monopolar Curved Scissors"",
    ""Small Grasping Retractor""
  ]
}",2025-04-05 14:31:49
extraction_results.csv,row7_nancamera_in.png,/Volumes/TVault2/datasets/sugvu24/extracted_frames/case_023/row7_nancamera_in.png,nan(camera in),da Vinci Surgical Instrument,"{
  ""instruments"": [
    ""da Vinci Surgical Instrument""
  ]
}",2025-04-05 14:31:57
extraction_results.csv,row8_monopolar_curved_scissors.png,/Volumes/TVault2/datasets/sugvu24/extracted_frames/case_023/row8_monopolar_curved_scissors.png,monopolar curved scissors,"Maryland Bipolar Forceps, Monopolar Curved Scissors","{
  ""instruments"": [
    ""Maryland Bipolar Forceps"",
    ""Monopolar Curved Scissors""
  ]
}",2025-04-05 14:32:12
extraction_results.csv,row9_needle_driver.png,/Volumes/TVault2/datasets/sugvu24/extracted_frames/case_023/row9_needle_driver.png,needle driver,"Mega Needle Driver, Mega SutureCut Needle Driver, Small Grasping Retractor","{
  ""instruments"": [
    ""Mega Needle Driver"",
    ""Mega SutureCut Needle Driver"",
    ""Small Grasping Retractor""
  ]
}",2025-04-05 14:32:21
extraction_results.csv,row10_needle_driver.png,/Volumes/TVault2/datasets/sugvu24/extracted_frames/case_023/row10_needle_driver.png,needle driver,"Mega Needle Driver, Mega SutureCut Needle Driver, Small Grasping Retractor","{
  ""instruments"": [
    ""Mega Needle Driver"",
    ""Mega SutureCut Needle Driver"",
    ""Small Grasping Retractor""
  ]
}",2025-04-05 14:32:29
extraction_results.csv,row11_needle_driver.png,/Volumes/TVault2/datasets/sugvu24/extracted_frames/case_023/row11_needle_driver.png,needle driver,"Mega Needle Driver, Mega SutureCut Needle Driver, Small Grasping Retractor","{
  ""instruments"": [
    ""Mega Needle Driver"",
    ""Mega SutureCut Needle Driver"",
    ""Small Grasping Retractor""
  ]
}",2025-04-05 14:32:38
extraction_results.csv,row12_needle_driver.png,/Volumes/TVault2/datasets/sugvu24/extracted_frames/case_023/row12_needle_driver.png,needle driver,Large Needle Driver,"{
  ""instruments"": [
    ""Large Needle Driver""
  ]
}",2025-04-05 14:32:46
extraction_results.csv,row13_needle_driver.png,/Volumes/TVault2/datasets/sugvu24/extracted_frames/case_023/row13_needle_driver.png,needle driver,Large Needle Driver,"{
  ""instruments"": [
    ""Large Needle Driver""
  ]
}",2025-04-05 14:32:56
extraction_results.csv,row14_monopolar_curved_scissors.png,/Volumes/TVault2/datasets/sugvu24/extracted_frames/case_023/row14_monopolar_curved_scissors.png,monopolar curved scissors,"Cadiere Forceps, Monopolar Curved Scissors","{
  ""instruments"": [
    ""Cadiere Forceps"",
    ""Monopolar Curved Scissors""
  ]
}",2025-04-05 14:33:04
extraction_results.csv,row15_cadiere_forceps.png,/Volumes/TVault2/datasets/sugvu24/extracted_frames/case_023/row15_cadiere_forceps.png,cadiere forceps,"Large Needle Driver, Monopolar Curved Scissors, Cadiere Forceps","{
  ""instruments"": [
    ""Large Needle Driver"",
    ""Monopolar Curved Scissors"",
    ""Cadiere Forceps""
  ]
}",2025-04-05 14:33:13
extraction_results.csv,row16_needle_driver.png,/Volumes/TVault2/datasets/sugvu24/extracted_frames/case_023/row16_needle_driver.png,needle driver,"Large Needle Driver, Large SutureCut Needle Driver, Cadiere Forceps","{
  ""instruments"": [
    ""Large Needle Driver"",
    ""Large SutureCut Needle Driver"",
    ""Cadiere Forceps""
  ]
}",2025-04-05 14:33:22
extraction_results.csv,row17_needle_driver.png,/Volumes/TVault2/datasets/sugvu24/extracted_frames/case_023/row17_needle_driver.png,needle driver,"Large Needle Driver, Large SutureCut Needle Driver, Cadiere Forceps","{
  ""instruments"": [
    ""Large Needle Driver"",
    ""Large SutureCut Needle Driver"",
    ""Cadiere Forceps""
  ]
}",2025-04-05 14:33:31
extraction_results.csv,row18_monopolar_curved_scissors.png,/Volumes/TVault2/datasets/sugvu24/extracted_frames/case_023/row18_monopolar_curved_scissors.png,monopolar curved scissors,"Monopolar Curved Scissors, Cadiere Forceps","{
  ""instruments"": [
    ""Monopolar Curved Scissors"",
    ""Cadiere Forceps""
  ]
}",2025-04-05 14:33:43
extraction_results.csv,row19_bipolar_forceps.png,/Volumes/TVault2/datasets/sugvu24/extracted_frames/case_023/row19_bipolar_forceps.png,bipolar forceps,"Maryland Bipolar Forceps, Monopolar Curved Scissors","{
  ""instruments"": [
    ""Maryland Bipolar Forceps"",
    ""Monopolar Curved Scissors""
  ]
}",2025-04-05 14:33:52
extraction_results.csv,row20_bipolar_forceps.png,/Volumes/TVault2/datasets/sugvu24/extracted_frames/case_023/row20_bipolar_forceps.png,bipolar forceps,"Maryland Bipolar Forceps, Monopolar Curved Scissors","```json
{
  ""instruments"": [
    ""Maryland Bipolar Forceps"",
    ""Monopolar Curved Scissors""
  ]
}
```",2025-04-05 14:34:01
extraction_results.csv,row21_clip_applier.png,/Volumes/TVault2/datasets/sugvu24/extracted_frames/case_023/row21_clip_applier.png,clip applier ,"Maryland Bipolar Forceps, Large Clip Applier, Cadiere Forceps","{
  ""instruments"": [
    ""Maryland Bipolar Forceps"",
    ""Large Clip Applier"",
    ""Cadiere Forceps""
  ]
}",2025-04-05 14:34:09
extraction_results.csv,row22_clip_applier.png,/Volumes/TVault2/datasets/sugvu24/extracted_frames/case_023/row22_clip_applier.png,clip applier ,"Maryland Bipolar Forceps, Large Clip Applier, Cadiere Forceps","{
  ""instruments"": [
    ""Maryland Bipolar Forceps"",
    ""Large Clip Applier"",
    ""Cadiere Forceps""
  ]
}",2025-04-05 14:34:19
extraction_results.csv,row23_clip_applier.png,/Volumes/TVault2/datasets/sugvu24/extracted_frames/case_023/row23_clip_applier.png,clip applier ,"Maryland Bipolar Forceps, Large Clip Applier","{
  ""instruments"": [
    ""Maryland Bipolar Forceps"",
    ""Large Clip Applier""
  ]
}",2025-04-05 14:34:27
extraction_results.csv,row24_clip_applier.png,/Volumes/TVault2/datasets/sugvu24/extracted_frames/case_023/row24_clip_applier.png,clip applier ,"Maryland Bipolar Forceps, Large Clip Applier, Cadiere Forceps","{
  ""instruments"": [
    ""Maryland Bipolar Forceps"",
    ""Large Clip Applier"",
    ""Cadiere Forceps""
  ]
}",2025-04-05 14:34:36
extraction_results.csv,row25_clip_applier.png,/Volumes/TVault2/datasets/sugvu24/extracted_frames/case_023/row25_clip_applier.png,clip applier ,"Maryland Bipolar Forceps, Large Clip Applier, Cadiere Forceps","{
  ""instruments"": [
    ""Maryland Bipolar Forceps"",
    ""Large Clip Applier"",
    ""Cadiere Forceps""
  ]
}",2025-04-05 14:34:49
extraction_results.csv,row26_clip_applier.png,/Volumes/TVault2/datasets/sugvu24/extracted_frames/case_023/row26_clip_applier.png,clip applier ,"Bipolar Forceps, Large Clip Applier, Forceps","{
  ""instruments"": [
    ""Bipolar Forceps"",
    ""Large Clip Applier"",
    ""Forceps""
  ]
}",2025-04-05 14:34:59
extraction_results.csv,row27_vessel_sealer.png,/Volumes/TVault2/datasets/sugvu24/extracted_frames/case_023/row27_vessel_sealer.png,vessel sealer,,"{
  ""instruments"": []
}",2025-04-05 14:35:08
extraction_results.csv,row28_stapler.png,/Volumes/TVault2/datasets/sugvu24/extracted_frames/case_023/row28_stapler.png,stapler,"Maryland Bipolar Forceps, Cadiere Forceps","{
  ""instruments"": [
    ""Maryland Bipolar Forceps"",
    ""Cadiere Forceps""
  ]
}",2025-04-05 14:35:17
extraction_results.csv,row29_monopolar_curved_scissors.png,/Volumes/TVault2/datasets/sugvu24/extracted_frames/case_023/row29_monopolar_curved_scissors.png,monopolar curved scissors,Monopolar Curved Scissors,"{
  ""instruments"": [""Monopolar Curved Scissors""]
}",2025-04-05 14:35:26
